doc_id,block_type,para_id,sent_id,is_para_final,page_n,heading,textstring_orig,textstring_rich,textstring_simple
ellis_1854,body,602,0,False,196,"Mixture with Tincture of Catechu, &c","℞. Tincturæ Catechu, f℥j.",℞ tincturæ catechu f℥j,r tincturae catechu fzj
ellis_1854,body,602,1,False,196,"Mixture with Tincture of Catechu, &c","Opii, gtj.",opii gtj,opii gtj
ellis_1854,body,602,2,False,196,"Mixture with Tincture of Catechu, &c",Ix.,ix,ix
ellis_1854,body,602,3,False,196,"Mixture with Tincture of Catechu, &c","Acaciæ, ʒij- Aquæ Cinnamomi, f℥vj.",acaciæ ʒij aquæ cinnamomi f℥vj,acaciae dij aquae cinnamomi fzvj
ellis_1854,body,602,4,True,196,"Mixture with Tincture of Catechu, &c",Misce.,misce,misce
ellis_1854,body,603,0,False,196,Oreasote Mixture,"℞. Creasoti, gtt. vj.",℞ creasoti gtt vj,r creasoti gtt vj
ellis_1854,body,603,1,False,196,Oreasote Mixture,"Mucilaginis Acaciæ, f℥iv.",mucilaginis acaciæ f℥iv,mucilaginis acaciae fziv
ellis_1854,body,603,2,False,196,Oreasote Mixture,"Sacchari, ʒj.",sacchari ʒj,sacchari dj
ellis_1854,body,603,3,True,196,Oreasote Mixture,Fiat mistura.,fiat mistura,fiat mistura
ellis_1854,body,604,0,False,196,Alcoholic Solution of Creosote,"℞. Creasoti, gtt. j.",℞ creasoti gtt j,r creasoti gtt j
ellis_1854,body,604,1,False,196,Alcoholic Solution of Creosote,"Alcoholis, gtt. xvj.",alcoholis gtt xvj,alcoholis gtt xvj
ellis_1854,body,604,2,True,196,Alcoholic Solution of Creosote,Misce.,misce,misce
ellis_1854,body,605,0,True,196,Electuary of Catechu and Opium,"℞. Electuarii Catechu, Ed. ʒj.",℞ electuarii catechu ed ʒj,r electuarii catechu ed dj
ellis_1854,body,606,0,False,196,Alum Whey,"℞. Lactis Vaccinae bullientis, Oj.",℞ lactis vaccinae bullientis oj,r lactis vaccinae bullientis oj
ellis_1854,body,606,1,True,196,Alum Whey,"Pulveris Aluminis, ʒij.",pulveris aluminis ʒij,pulveris aluminis dij
ellis_1854,body,607,0,False,196,Peruvian Bark with Lime-water,"℞. Pulveris Cinchonae Eubrae, ʒss.",℞ pulveris cinchonae eubrae ʒss,r pulveris cinchonae eubrae dss
ellis_1854,body,607,1,False,196,Peruvian Bark with Lime-water,"Liquoris Calcis, f℥viij.",liquoris calcis f℥viij,liquoris calcis fzviij
ellis_1854,body,607,2,True,196,Peruvian Bark with Lime-water,Misce.,misce,misce
ellis_1854,body,608,0,False,197,"Sirup of Galls, Brandy, &c","℞. Grallæ contusae, ʒij.",℞ grallæ contusae ʒij,r grallae contusae dij
ellis_1854,body,608,1,True,197,"Sirup of Galls, Brandy, &c","Spiritiis Vini OttUici, f℥viij.",spiritiis vini ottuici f℥viij,spiritiis vini ottuici fzviij
ellis_1854,body,609,0,False,197,"Solution of Sulphate of Copper, &c","℞. Cupri Sulphatis, gr. iij.",℞ cupri sulphatis gr iij,r cupri sulphatis gr iij
ellis_1854,body,609,1,False,197,"Solution of Sulphate of Copper, &c","Acidi Sulphurici, gtt. x.",acidi sulphurici gtt x,acidi sulphurici gtt x
ellis_1854,body,609,2,False,197,"Solution of Sulphate of Copper, &c","Aquæ destillatæ, ʒj. vel f℥ij.",aquæ destillatæ ʒj vel f℥ij,aquae destillatae dj vel fzij
ellis_1854,body,609,3,True,197,"Solution of Sulphate of Copper, &c",Fiat solutio.,fiat solutio,fiat solutio
ellis_1854,body,610,0,False,197,"Mixture of Extract of Bhatany, &c","℞. Extracti Krameriae, ℥j- Syrupi Papaveris, Lond.",℞ extracti krameriae ℥j syrupi papaveris lond,r extracti krameriae zj syrupi papaveris lond
ellis_1854,body,610,1,False,197,"Mixture of Extract of Bhatany, &c","Aquæ Rosae, āā f℥ij.",aquæ rosae āā f℥ij,aquae rosae aa fzij
ellis_1854,body,610,2,True,197,"Mixture of Extract of Bhatany, &c",Fiat solutio.,fiat solutio,fiat solutio
ellis_1854,body,611,0,False,197,Solution of Acetaie of Lead,"℞. Plumbi Acetatis, gr. v.",℞ plumbi acetatis gr v,r plumbi acetatis gr v
ellis_1854,body,611,1,False,197,Solution of Acetaie of Lead,"Aceti, gtt.",aceti gtt,aceti gtt
ellis_1854,body,611,2,False,197,Solution of Acetaie of Lead,V.,v,v
ellis_1854,body,611,3,False,197,Solution of Acetaie of Lead,"Sacchari, ʒj.",sacchari ʒj,sacchari dj
ellis_1854,body,611,4,False,197,Solution of Acetaie of Lead,"Aquæ, fʒj.",aquæ fʒj,aquae fdj
ellis_1854,body,611,5,True,197,Solution of Acetaie of Lead,Fiat mistura.,fiat mistura,fiat mistura
ellis_1854,body,612,0,False,197,"Enema of Acetate of Lead, &c","℞. Plumbi Acetatis, ℈j.",℞ plumbi acetatis ℈j,r plumbi acetatis ej
ellis_1854,body,612,1,False,197,"Enema of Acetate of Lead, &c","Tincturæ Opii, gtt.",tincturæ opii gtt,tincturae opii gtt
ellis_1854,body,612,2,False,197,"Enema of Acetate of Lead, &c",Ix.,ix,ix
ellis_1854,body,612,3,False,197,"Enema of Acetate of Lead, &c","Aquao tepidæ, f℥ij.",aquao tepidæ f℥ij,aquao tepidae fzij
ellis_1854,body,612,4,True,197,"Enema of Acetate of Lead, &c",Fiat solutio.,fiat solutio,fiat solutio
ellis_1854,body,613,0,False,197,Compound Oretaceous Powder with Opium,"℞. Cretae Praeparatae, ʒiss.",℞ cretae praeparatae ʒiss,r cretae praeparatae diss
ellis_1854,body,613,1,False,197,Compound Oretaceous Powder with Opium,"Pulveris Cinnamomi, ʒj.",pulveris cinnamomi ʒj,pulveris cinnamomi dj
ellis_1854,body,613,2,False,197,Compound Oretaceous Powder with Opium,"Piperis Longi, gr. viij.",piperis longi gr viij,piperis longi gr viij
ellis_1854,body,613,3,False,197,Compound Oretaceous Powder with Opium,"Opii, gr. vj.",opii gr vj,opii gr vj
ellis_1854,body,613,4,True,197,Compound Oretaceous Powder with Opium,Divide in chartulas xij.,divide in chartulas xij,divide in chartulas xij
ellis_1854,body,614,0,False,197,"Powder with Orah,s Claws and Rhubarb","℞. Chelae Cancrorum, ʒj.",℞ chelae cancrorum ʒj,r chelae cancrorum dj
ellis_1854,body,614,1,False,197,"Powder with Orah,s Claws and Rhubarb","Pulveris Rhei, ℈ij.",pulveris rhei ℈ij,pulveris rhei eij
ellis_1854,body,614,2,True,197,"Powder with Orah,s Claws and Rhubarb","Misce, et divide in pulveres iv.",misce et divide in pulveres iv,misce et divide in pulveres iv
ellis_1854,body,615,0,False,197,"Powder with Magnesia, Fennel-seed, &c","℞. Magnesiad, ℥ss.",℞ magnesiad ℥ss,r magnesiad zss
ellis_1854,body,615,1,True,197,"Powder with Magnesia, Fennel-seed, &c","Pulveris Fceniculi Cinnamomi, āā ʒj« Fiat pulvis.",pulveris fceniculi cinnamomi āā ʒj« fiat pulvis,pulveris fceniculi cinnamomi aa dj fiat pulvis
ellis_1854,body,616,0,False,197,"Powder with Soda, Magnesia, &c","℞. Magnesiæ, ʒss.",℞ magnesiæ ʒss,r magnesiae dss
ellis_1854,body,616,1,False,197,"Powder with Soda, Magnesia, &c","Soaae Bicarbonatis Pulveris Zingiberis, āā ℈j.",soaae bicarbonatis pulveris zingiberis āā ℈j,soaae bicarbonatis pulveris zingiberis aa ej
ellis_1854,body,616,2,True,197,"Powder with Soda, Magnesia, &c",Misce.,misce,misce
ellis_1854,body,617,0,False,197,Powder tviih Magnesia and Columba,"℞. Magnesiaa, 5jss.",℞ magnesiaa 5jss,r magnesiaa jss
ellis_1854,body,617,1,False,197,Powder tviih Magnesia and Columba,"Pulveris Colombae, ʒj.",pulveris colombae ʒj,pulveris colombae dj
ellis_1854,body,617,2,True,197,Powder tviih Magnesia and Columba,Misce.,misce,misce
ellis_1854,body,618,0,False,197,"Pills of Soda, Ehubarbj Ac","℞. Pulveris Ehei, Sodse Carbonatis exsiccataa Extracti Gentian®, &a ℈j.",℞ pulveris ehei sodse carbonatis exsiccataa extracti gentian® &a ℈j,r pulveris ehei sodse carbonatis exsiccataa extracti gentian a ej
ellis_1854,body,618,1,True,197,"Pills of Soda, Ehubarbj Ac","Hydrargyri Chloridi Mitis, gr. iij.",hydrargyri chloridi mitis gr iij,hydrargyri chloridi mitis gr iij
ellis_1854,body,619,0,False,199,Chalk Mixture,"℞. Cretæ Præparatæ, ʒiss. vel ʒij.",℞ cretæ præparatæ ʒiss vel ʒij,r cretae praeparatae diss vel dij
ellis_1854,body,619,1,False,199,Chalk Mixture,"Sacchari,",sacchari,sacchari
ellis_1854,body,619,2,False,199,Chalk Mixture,"Pulveris Acaciæ, āā ʒj.",pulveris acaciæ āā ʒj,pulveris acaciae aa dj
ellis_1854,body,619,3,False,199,Chalk Mixture,"Aquæ Menthæ Piperitæ, f℥vj.",aquæ menthæ piperitæ f℥vj,aquae menthae piperitae fzvj
ellis_1854,body,619,4,True,199,Chalk Mixture,Fiat mistura.,fiat mistura,fiat mistura
ellis_1854,body,620,0,False,197,Solution of Salt of Tartar,"℞. Potassæ Carbonatis, ʒj.",℞ potassæ carbonatis ʒj,r potassae carbonatis dj
ellis_1854,body,620,1,False,197,Solution of Salt of Tartar,"Sacchari, ʒj.",sacchari ʒj,sacchari dj
ellis_1854,body,620,2,False,197,Solution of Salt of Tartar,"Aquæ Menthæ Piperitae, f℥iv.",aquæ menthæ piperitae f℥iv,aquae menthae piperitae fziv
ellis_1854,body,620,3,False,197,Solution of Salt of Tartar,"Spiritfls Lavandulae Compositi, fʒij.",spiritfls lavandulae compositi fʒij,spiritfls lavandulae compositi fdij
ellis_1854,body,620,4,False,197,Solution of Salt of Tartar,"Tincturæ Opii, gtt. xl.",tincturæ opii gtt xl,tincturae opii gtt xl
ellis_1854,body,620,5,True,197,Solution of Salt of Tartar,Misce.,misce,misce
ellis_1854,body,621,0,False,197,"Mixture of Salt of Tartar, Ammonia, &c","℞. Spiritfls Ammoniæ Aromatici, f℥j.",℞ spiritfls ammoniæ aromatici f℥j,r spiritfls ammoniae aromatici fzj
ellis_1854,body,621,1,True,197,"Mixture of Salt of Tartar, Ammonia, &c","Potassæ Carbonatis, ʒij- Aquæ Cinnamomi, f℥iv.",potassæ carbonatis ʒij aquæ cinnamomi f℥iv,potassae carbonatis dij aquae cinnamomi fziv
ellis_1854,body,622,0,True,197,Lime-water and Milk,"℞. Liquoris Calcis,",℞ liquoris calcis,r liquoris calcis
ellis_1854,body,623,0,False,197,"Mixture with Amrrumia, Magnesia, &c","℞. Magnesia, ʒj.",℞ magnesia ʒj,r magnesia dj
ellis_1854,body,623,1,False,197,"Mixture with Amrrumia, Magnesia, &c","Spiritfls Ammoniæ Aromatici, fʒj- Cinnamomi, Lond. f℥iij.",spiritfls ammoniæ aromatici fʒj cinnamomi lond f℥iij,spiritfls ammoniae aromatici fdj cinnamomi lond fziij
ellis_1854,body,623,2,False,197,"Mixture with Amrrumia, Magnesia, &c","Aquæ, f℥vj.",aquæ f℥vj,aquae fzvj
ellis_1854,body,623,3,True,197,"Mixture with Amrrumia, Magnesia, &c",Misce.,misce,misce
ellis_1854,body,624,0,False,197,"Mixture of Magnesia, Camphor, &c","℞. Magnesiffi, ʒj.",℞ magnesiffi ʒj,r magnesiffi dj
ellis_1854,body,624,1,False,197,"Mixture of Magnesia, Camphor, &c","Camphorae, ʒss.",camphorae ʒss,camphorae dss
ellis_1854,body,624,2,False,197,"Mixture of Magnesia, Camphor, &c","Sacchari Acaciæ, āā ʒij. jEtheris, fʒss.",sacchari acaciæ āā ʒij jetheris fʒss,sacchari acaciae aa dij jetheris fdss
ellis_1854,body,624,3,False,197,"Mixture of Magnesia, Camphor, &c","Aquæ destillatæ, fʒiv.",aquæ destillatæ fʒiv,aquae destillatae fdiv
ellis_1854,body,624,4,True,197,"Mixture of Magnesia, Camphor, &c",Misce.,misce,misce
ellis_1854,body,625,0,False,197,"Mixture of Columba, &c","℞. Colombae, ʒss.",℞ colombae ʒss,r colombae dss
ellis_1854,body,625,1,True,197,"Mixture of Columba, &c","Coque in Aquæ, f℥viij. ad f℥v.",coque in aquæ f℥viij ad f℥v,coque in aquae fzviij ad fzv
ellis_1854,body,626,0,False,197,Anti-emetic Mixture,"℞. Tincturæ Aurantii, Lond. f℥ss.",℞ tincturæ aurantii lond f℥ss,r tincturae aurantii lond fzss
ellis_1854,body,626,1,False,197,Anti-emetic Mixture,"Aloes Castorei, && f℥j.",aloes castorei && f℥j,aloes castorei fzj
ellis_1854,body,626,2,True,197,Anti-emetic Mixture,Misce.,misce,misce
ellis_1854,body,627,0,False,197,Common Caustic with Opium,"℞. Potassæ cum Calce, ʒij.",℞ potassæ cum calce ʒij,r potassae cum calce dij
ellis_1854,body,627,1,False,197,Common Caustic with Opium,"Pulveris Opii, ℥ss.",pulveris opii ℥ss,pulveris opii zss
ellis_1854,body,627,2,False,197,Common Caustic with Opium,"Saponis Mollis, q.s.",saponis mollis q s,saponis mollis q s
ellis_1854,body,627,3,True,197,Common Caustic with Opium,Misce.,misce,misce
ellis_1854,body,628,0,False,197,Vienna Paste,"℞. Potassæ, ʒv.",℞ potassæ ʒv,r potassae dv
ellis_1854,body,628,1,False,197,Vienna Paste,"Calcis, 3yj.",calcis 3yj,calcis yj
ellis_1854,body,628,2,False,197,Vienna Paste,"Alcoholis, q.s.",alcoholis q s,alcoholis q s
ellis_1854,body,628,3,True,197,Vienna Paste,Ut fiat magma.,ut fiat magma,ut fiat magma
ellis_1854,body,629,0,False,197,Canquoin's Caustic Paste,"℞. Zinci Chloridi, partem, j.",℞ zinci chloridi partem j,r zinci chloridi partem j
ellis_1854,body,629,1,False,197,Canquoin's Caustic Paste,"Farinae, partem, jæ.",farinae partem jæ,farinae partem jae
ellis_1854,body,629,2,False,197,Canquoin's Caustic Paste,"Antimonii Terchloridi, partem, ss.",antimonii terchloridi partem ss,antimonii terchloridi partem ss
ellis_1854,body,629,3,False,197,Canquoin's Caustic Paste,"Aquæ, q.s.",aquæ q s,aquae q s
ellis_1854,body,629,4,True,197,Canquoin's Caustic Paste,"Ut fiat pasta."" Dunglison's New Remedies 6th ed. p. 694.",ut fiat pasta dunglison s new remedies 6th ed p 694,ut fiat pasta dunglison s new remedies th ed p
ellis_1854,body,630,0,False,197,Caustic Paste of Chloride of Zinc,"℞. Zinci Chloridi, Calcis Sulphatis, āā ʒss.",℞ zinci chloridi calcis sulphatis āā ʒss,r zinci chloridi calcis sulphatis aa dss
ellis_1854,body,630,1,True,197,Caustic Paste of Chloride of Zinc,Misce.,misce,misce
ellis_1854,body,631,0,True,197,Acid Nitrate of Mercury,"℞. Hydrargyri Pernitratis Liquoris, Duh. f .ʒss.",℞ hydrargyri pernitratis liquoris duh f ʒss,r hydrargyri pernitratis liquoris duh f dss
ellis_1854,body,632,0,False,197,"White Oxide of Arsenic, or Arsenious Acid","℞. Acidi Arseniosi, ℈j.",℞ acidi arseniosi ℈j,r acidi arseniosi ej
ellis_1854,body,632,1,False,197,"White Oxide of Arsenic, or Arsenious Acid","Aquæ, f℥ij.",aquæ f℥ij,aquae fzij
ellis_1854,body,632,2,True,197,"White Oxide of Arsenic, or Arsenious Acid",Fiat solutio.,fiat solutio,fiat solutio
ellis_1854,body,633,0,False,197,Ointment of Arsenic,"℞. Acidi Arseniosi, ℥j.",℞ acidi arseniosi ℥j,r acidi arseniosi zj
ellis_1854,body,633,1,True,197,Ointment of Arsenic,"Adipis Cerati Cetacei, āā Jvj.",adipis cerati cetacei āā jvj,adipis cerati cetacei aa jvj
ellis_1854,body,634,0,False,197,Dubois's Arsenical Powder,"℞. Acidi Arseniosi, ʒss.",℞ acidi arseniosi ʒss,r acidi arseniosi dss
ellis_1854,body,634,1,False,197,Dubois's Arsenical Powder,"Hydrargyri Sulphureti Eubri, ʒj.",hydrargyri sulphureti eubri ʒj,hydrargyri sulphureti eubri dj
ellis_1854,body,634,2,False,197,Dubois's Arsenical Powder,"Sanguinis Draconis, ℥ss.",sanguinis draconis ℥ss,sanguinis draconis zss
ellis_1854,body,634,3,True,197,Dubois's Arsenical Powder,Fiat pulvis.,fiat pulvis,fiat pulvis
ellis_1854,body,635,0,False,197,"Solution of Muriate of Ammonia, &c","℞. Ammonise Muriatis, ʒj.",℞ ammonise muriatis ʒj,r ammonise muriatis dj
ellis_1854,body,635,1,False,197,"Solution of Muriate of Ammonia, &c","Aceti destiUati, f℥ij.",aceti destiuati f℥ij,aceti destiuati fzij
ellis_1854,body,635,2,False,197,"Solution of Muriate of Ammonia, &c","Aquæ, f℥iv.",aquæ f℥iv,aquae fziv
ellis_1854,body,635,3,True,197,"Solution of Muriate of Ammonia, &c",Fiat solutio.,fiat solutio,fiat solutio
ellis_1854,body,636,0,False,212,BUeiermg Oeraie,"℞. Cerati Cantharidis, q.s.",℞ cerati cantharidis q s,r cerati cantharidis q s
ellis_1854,body,636,1,True,212,BUeiermg Oeraie,"Ut fiat emplastrum epispasticum, 6 × 6.",ut fiat emplastrum epispasticum 6 × 6,ut fiat emplastrum epispasticum
ellis_1854,body,637,0,True,209,Epispastic Ointment,"℞. Ceræ flavs BesinsD Adipis, āā ℥vj-",℞ ceræ flavs besinsd adipis āā ℥vj,r cerae flavs besinsd adipis aa zvj
ellis_1854,body,638,0,False,214,Mustard Plaster,"℞. Pulveris Sinapis, ℥ij.",℞ pulveris sinapis ℥ij,r pulveris sinapis zij
ellis_1854,body,638,1,False,214,Mustard Plaster,"Aquæ tepidse, q.s.",aquæ tepidse q s,aquae tepidse q s
ellis_1854,body,638,2,True,214,Mustard Plaster,Ut fiat cataplasma.,ut fiat cataplasma,ut fiat cataplasma
ellis_1854,body,639,0,False,214,"Cataplasm of Mustard, Pepper, &c",℞. Seminum Sinapis contus. fibss.,℞ seminum sinapis contus fibss,r seminum sinapis contus fibss
ellis_1854,body,639,1,False,214,"Cataplasm of Mustard, Pepper, &c","Pulveris Piperis Nigri Zingiberis, āā ℥j.",pulveris piperis nigri zingiberis āā ℥j,pulveris piperis nigri zingiberis aa zj
ellis_1854,body,639,2,True,214,"Cataplasm of Mustard, Pepper, &c","Aquæ buUientis, q.s. ut fiat cataplasma.",aquæ buuientis q s ut fiat cataplasma,aquae buuientis q s ut fiat cataplasma
ellis_1854,body,640,0,False,216,Sjpice Plaster,"℞. Pulveris Caryophylli, Ginnamomi Capsici, āā ℥ss.",℞ pulveris caryophylli ginnamomi capsici āā ℥ss,r pulveris caryophylli ginnamomi capsici aa zss
ellis_1854,body,640,1,True,216,Sjpice Plaster,"Misce, et adde.",misce et adde,misce et adde
ellis_1854,body,641,0,False,216,Warm Strengthening Plaster,"℞. Picis Burgundicæ, ʒv.",℞ picis burgundicæ ʒv,r picis burgundicae dv
ellis_1854,body,641,1,False,216,Warm Strengthening Plaster,"Unguenti Cantharidis, ʒj.",unguenti cantharidis ʒj,unguenti cantharidis dj
ellis_1854,body,641,2,True,216,Warm Strengthening Plaster,Fiat emplastrum secundem artem.,fiat emplastrum secundem artem,fiat emplastrum secundem artem
ellis_1854,body,642,0,False,216,"Mercurial Ointment, Camphor, &c","℞. Unguenti Hydrargyri, ℥j.",℞ unguenti hydrargyri ℥j,r unguenti hydrargyri zj
ellis_1854,body,642,1,False,216,"Mercurial Ointment, Camphor, &c","Olei Terebinthinæ,",olei terebinthinæ,olei terebinthinae
ellis_1854,body,642,2,False,216,"Mercurial Ointment, Camphor, &c","Camphoræ, āā ʒij.",camphoræ āā ʒij,camphorae aa dij
ellis_1854,body,642,3,False,216,"Mercurial Ointment, Camphor, &c","Cerati Simplicis, ℥j.",cerati simplicis ℥j,cerati simplicis zj
ellis_1854,body,642,4,True,216,"Mercurial Ointment, Camphor, &c",Fiat unguentum secundum artem.,fiat unguentum secundum artem,fiat unguentum secundum artem
ellis_1854,body,643,0,False,216,Tartar-emetic Ointment,"℞. Antimonii et Potass» Tartratis, ʒj.",℞ antimonii et potass» tartratis ʒj,r antimonii et potass tartratis dj
ellis_1854,body,643,1,False,216,Tartar-emetic Ointment,"Adipis, ʒj.",adipis ʒj,adipis dj
ellis_1854,body,643,2,True,216,Tartar-emetic Ointment,Misce secundum artem.,misce secundum artem,misce secundum artem
ellis_1854,body,644,0,False,217,Tartar-emetic and Corrosive Sublimate,"℞. Antimonii et Potassæ Tartratis, ʒj.",℞ antimonii et potassæ tartratis ʒj,r antimonii et potassae tartratis dj
ellis_1854,body,644,1,False,217,Tartar-emetic and Corrosive Sublimate,"Hydrargyri Chloridi Corrosivi, gr. v.",hydrargyri chloridi corrosivi gr v,hydrargyri chloridi corrosivi gr v
ellis_1854,body,644,2,False,217,Tartar-emetic and Corrosive Sublimate,"Aquæ, f℥j.",aquæ f℥j,aquae fzj
ellis_1854,body,644,3,False,217,Tartar-emetic and Corrosive Sublimate,"Spiritûs Lavandulæ Compositi, fʒj.",spiritûs lavandulæ compositi fʒj,spiritus lavandulae compositi fdj
ellis_1854,body,644,4,True,217,Tartar-emetic and Corrosive Sublimate,"Solve sales in aqua, dein adde spiritum.",solve sales in aqua dein adde spiritum,solve sales in aqua dein adde spiritum
ellis_1854,body,645,0,False,217,The milder Ammoniated Lotion,"℞. Liquoris Ammoniæ fortioris, f℥j.",℞ liquoris ammoniæ fortioris f℥j,r liquoris ammoniae fortioris fzj
ellis_1854,body,645,1,False,217,The milder Ammoniated Lotion,"Spiritûs Rosmarini, fʒvj.",spiritûs rosmarini fʒvj,spiritus rosmarini fdvj
ellis_1854,body,645,2,False,217,The milder Ammoniated Lotion,"Tincturæ Camphoræ, fʒij.",tincturæ camphoræ fʒij,tincturae camphorae fdij
ellis_1854,body,645,3,True,217,The milder Ammoniated Lotion,Misce.,misce,misce
ellis_1854,body,646,0,False,213,The stronger Ammoniated Lotion,"℞. Liquoris Ammoni© fortioris, fʒx.",℞ liquoris ammoni© fortioris fʒx,r liquoris ammoni fortioris fdx
ellis_1854,body,646,1,False,213,The stronger Ammoniated Lotion,"Spiritiis Rosmarini, fʒiv.",spiritiis rosmarini fʒiv,spiritiis rosmarini fdiv
ellis_1854,body,646,2,False,213,The stronger Ammoniated Lotion,"Tincturas Camphoræ, fʒij.",tincturas camphoræ fʒij,tincturas camphorae fdij
ellis_1854,body,646,3,True,213,The stronger Ammoniated Lotion,Misce.,misce,misce
ellis_1854,body,647,0,False,219,Gondret's Pommade Ammoniacale,"℞. Adipis, partes xxxij.",℞ adipis partes xxxij,r adipis partes xxxij
ellis_1854,body,647,1,False,219,Gondret's Pommade Ammoniacale,"Olei Amygdalæ, partes ij.",olei amygdalæ partes ij,olei amygdalae partes ij
ellis_1854,body,647,2,True,219,Gondret's Pommade Ammoniacale,"Liquoris Ammoniæ, partes xvij.",liquoris ammoniæ partes xvij,liquoris ammoniae partes xvij
ellis_1854,body,648,0,False,213,Solution of Caustic Potash,"℞. Potassæ, ʒiss.",℞ potassæ ʒiss,r potassae diss
ellis_1854,body,648,1,False,213,Solution of Caustic Potash,"Aquæ, f℥ij.",aquæ f℥ij,aquae fzij
ellis_1854,body,648,2,True,213,Solution of Caustic Potash,Fiat solutio.,fiat solutio,fiat solutio
ellis_1854,body,649,0,False,213,Tincture of Oayenne Pepper,"℞. Pulveris Capsici, ʒij.",℞ pulveris capsici ʒij,r pulveris capsici dij
ellis_1854,body,649,1,False,213,Tincture of Oayenne Pepper,"Alcoholis Diluti, f℥viij.",alcoholis diluti f℥viij,alcoholis diluti fzviij
ellis_1854,body,649,2,True,213,Tincture of Oayenne Pepper,Misce.,misce,misce
ellis_1854,body,650,0,False,220,Turpentine Liniment,"℞. Olei TerebintWiiae, f℥ij.",℞ olei terebintwiiae f℥ij,r olei terebintwiiae fzij
ellis_1854,body,650,1,False,220,Turpentine Liniment,"Olivæ, f℥ij.",olivæ f℥ij,olivae fzij
ellis_1854,body,650,2,False,220,Turpentine Liniment,"TincturflB Camphoræ, fʒj.",tincturflb camphoræ fʒj,tincturflb camphorae fdj
ellis_1854,body,650,3,False,220,Turpentine Liniment,"Liquoris Ammoniæ, fʒj.",liquoris ammoniæ fʒj,liquoris ammoniae fdj
ellis_1854,body,650,4,True,220,Turpentine Liniment,Fiat linimentum.,fiat linimentum,fiat linimentum
ellis_1854,body,651,0,False,220,Decoction of Turpentine cmd Cantharidee,"℞. Pulveris Cantharidis, ʒj.",℞ pulveris cantharidis ʒj,r pulveris cantharidis dj
ellis_1854,body,651,1,True,220,Decoction of Turpentine cmd Cantharidee,"Olei Terebinthinæ, f℥viij.",olei terebinthinæ f℥viij,olei terebinthinae fzviij
ellis_1854,body,652,0,False,220,Liniment of Cantharides Jkc,"℞. Camphoræ, ʒiij.",℞ camphoræ ʒiij,r camphorae diij
ellis_1854,body,652,1,False,220,Liniment of Cantharides Jkc,Solve in Decocti Cantharidis cum Terebinthinâ f℥ss.—et adde—,solve in decocti cantharidis cum terebinthinâ f℥ss et adde,solve in decocti cantharidis cum terebinthina fzss et adde
ellis_1854,body,652,2,False,220,Liniment of Cantharides Jkc,"Unguenti Hydrargyri,",unguenti hydrargyri,unguenti hydrargyri
ellis_1854,body,652,3,False,220,Liniment of Cantharides Jkc,"Simplicis, āā ℥j.",simplicis āā ℥j,simplicis aa zj
ellis_1854,body,652,4,True,220,Liniment of Cantharides Jkc,Fiat linimentum.,fiat linimentum,fiat linimentum
ellis_1854,body,653,0,False,220,Liniment of Croton Oil,"℞. Olei Tiglii,",℞ olei tiglii,r olei tiglii
ellis_1854,body,653,1,False,220,Liniment of Croton Oil,"Olivæ, āā fʒss.",olivæ āā fʒss,olivae aa fdss
ellis_1854,body,653,2,True,220,Liniment of Croton Oil,Fiat linimentum.,fiat linimentum,fiat linimentum
ellis_1854,body,654,0,False,220,Volatile Liniment,"℞. Olei 01ivæ, Liquoris Ammonise, āā f℥j.",℞ olei 01ivæ liquoris ammonise āā f℥j,r olei ivae liquoris ammonise aa fzj
ellis_1854,body,654,1,True,220,Volatile Liniment,Misce.,misce,misce
ellis_1854,body,655,0,False,221,"Soap Liniment,, &c","℞. Linimenti Saponis Camphorati, f 2ij.",℞ linimenti saponis camphorati f 2ij,r linimenti saponis camphorati f ij
ellis_1854,body,655,1,False,221,"Soap Liniment,, &c","LiquorisAmmoni»,f℥j.",liquorisammoni» f℥j,liquorisammoni fzj
ellis_1854,body,655,2,False,221,"Soap Liniment,, &c","Tincturæ Opii, f℥ss.",tincturæ opii f℥ss,tincturae opii fzss
ellis_1854,body,655,3,True,221,"Soap Liniment,, &c",Fiat linimentum.,fiat linimentum,fiat linimentum
ellis_1854,body,656,0,False,221,Iodine Paint,"℞. lodinii, gr.",℞ lodinii gr,r lodinii gr
ellis_1854,body,656,1,False,221,Iodine Paint,Ixiv.,ixiv,ixiv
ellis_1854,body,656,2,False,221,Iodine Paint,"Potassii Iodidi, gr. xxx.",potassii iodidi gr xxx,potassii iodidi gr xxx
ellis_1854,body,656,3,False,221,Iodine Paint,"Alcoholis, f℥j.",alcoholis f℥j,alcoholis fzj
ellis_1854,body,656,4,False,221,Iodine Paint,Fiat solutio.,fiat solutio,fiat solutio
ellis_1854,body,656,5,True,221,Iodine Paint,Ejnq's College Hospital.,ejnq s college hospital,ejnq s college hospital
ellis_1854,body,657,0,False,221,Ethereal Solution of lodme,"℞. JEtheris, fʒj.",℞ jetheris fʒj,r jetheris fdj
ellis_1854,body,657,1,True,221,Ethereal Solution of lodme,"Potassii Iodidi, gr. xv.",potassii iodidi gr xv,potassii iodidi gr xv
ellis_1854,body,658,0,False,221,Liniment with Croton Oil and Potash,"℞. Olei Tiglii,",℞ olei tiglii,r olei tiglii
